author_id,tweet_id,retweet_count,favourite_count,reply_count,quote_count,followers_count,friends_count,statuses_count,access,screen_name,name,description,profile_image_url,user_lang,location,url
937391743678517249,991725808006893569,0,0,0,0,190,115,13767,2018-05-02 17:07:12,nazimkarayel19,Nazım KARAYEL,,http://pbs.twimg.com/profile_images/948689973217255428/fFeMM2KR_normal.jpg,tr,,
869193235918454786,991314489885839360,2351,3878,8,58,62103,0,494,2018-05-02 17:02:02,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
2959431927,991724507772710915,0,0,0,0,396,180,21247,2018-05-02 17:02:02,poetnocrlh,meritoeri,i'm under construction | 1922 ⚫⚪,http://pbs.twimg.com/profile_images/985518417733193728/UUPSZtf7_normal.jpg,pt,algures por aí,https://www.instagram.com/hritzh/?hl=pt
49946953,991693417624334342,7,13,1,0,53729,7064,226007,2018-05-02 17:12:51,Hevallo,Defend Afrin!,Kurdistan Solidarity Campaign Mark@KurdistanSolidarityCampaign.org,http://pbs.twimg.com/profile_images/974564177892315137/ixf9OWcu_normal.jpg,en,International,https://www.facebook.com/KurdistanSolidarityCampaign?pnref=story
954229325892608000,991727229876006915,0,0,0,0,12,78,932,2018-05-02 17:12:51,ToneDeWolf1,Tone De Wolf,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,en,,
365854454,991723996054937601,0,0,0,0,47071,1132,266108,2018-05-02 17:00:00,SBOBET,SBOBET,"A place for Trust, Value and Speed. Followers must be 18+. Gamble responsibly. http://www.gamcare.org.uk",http://pbs.twimg.com/profile_images/984294483373125632/-4FMuLL9_normal.jpg,en,,http://SBOBET.com
326003773,991708914029940736,104,60,5,1,259066,34,5659,2018-05-02 17:10:15,osimsek_herkul,Osman Şimşek,Hem asıl hem de yedek hesaplarım diktatörlük tarafından Türkiye'de engellendi. Paylaşımlarımı https://t.co/dBnlON7APS üzerinden takip edebilirsiniz.,http://pbs.twimg.com/profile_images/764635441945579524/SNyfig3b_normal.jpg,en,"Saylorsburg, PA, USA",
2243345659,991726575560388610,0,0,0,0,561,1741,11733,2018-05-02 17:10:15,al9ebraist,Group Theorist,,http://pbs.twimg.com/profile_images/456986909789532160/fyQ2TvRS_normal.jpeg,en,,
723206253296640000,991249057422114816,135,108,2,2,15741,9983,6401,2018-05-02 17:10:28,sakirtmen57,Ömer Çiğdem✍,📌 Diktatörlere boyun eğenler Allaha isyan halindeki zavallılardır 📌Hakkı seviyorum deyip güç karşısında boyun bùkenler MÜŞRİKLERÌN TA KENDÌSÌDÌR,http://pbs.twimg.com/profile_images/982159551091720196/lAKHXWtU_normal.jpg,de,"Pennsylvania, USA",https://www.instagram.com/sakirtmen57/?hl=tr
2207137254,991432003332526080,146,97,6,1,33133,1438,18757,2018-05-02 17:10:28,gazikozanoglu,Av.Gazi KOZANOĞLU,KARARLI MÜCADELE AVUKATI...,http://pbs.twimg.com/profile_images/783359572526428160/FHBRBJOV_normal.jpg,tr,,
987748224437030917,991726630103060483,0,0,0,0,55,573,1502,2018-05-02 17:10:28,zazadayi20,zazadayi,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,tr,,
2596413645,991719202208690177,124,153,34,13,103415,7963,155097,2018-05-02 17:20:10,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
1398840546,991729071162822656,0,0,0,0,3415,4873,48121,2018-05-02 17:20:10,john_abrahamson,John Abrahamson 🇺🇸🇸🇪,#NODACA #ITSAFEILDFORAGAMENOTASTAGEFORFAME #HeavenHighnHelldeep #toxicwaters #SanctuarySanctions #Hollyweird #hROTTENc #FBLie #CloserNation #Shithole,http://pbs.twimg.com/profile_images/914290780122083328/jwwlinLL_normal.jpg,en,North East USA,
954124423,991704664403046400,588,402,118,67,217660,5887,47228,2018-05-02 17:20:29,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
948731155033067521,991729150879830016,0,0,0,0,1313,1497,18494,2018-05-02 17:20:29,Price7Y,Yvonne Price,Descendant of Lt Michael Schall Sr and Peter Heilman 1776 Revolutionary War Patriots🇱🇷,http://pbs.twimg.com/profile_images/951170295326441472/UP2JIt1J_normal.jpg,en,,
23074563,991725587860459520,9,7,0,2,1810,1251,3878,2018-05-02 17:30:27,cfpierce,Carolyn Pierce,"Advocate of religious, cultural & idea diversity. ""People are afraid of what they don't know or understand. Seek to understand before you judge.""",http://pbs.twimg.com/profile_images/975145296803049473/xltEcSoB_normal.jpg,en,"Nashville, Tennessee USA",
2610615528,991731659073642496,0,0,0,0,486,346,30036,2018-05-02 17:30:27,DewreshEvdi,dewreshe Evdi,Turkey conduct pure state terrorism in EU and Worldwide and violates all international laws; while everyone just watch silently!!???,http://pbs.twimg.com/profile_images/967894817756930049/1KJ5y2Iq_normal.jpg,en-gb,,
487834443,991689003408740352,62,28,4,0,74634,504,42243,2018-05-02 17:30:43,HasanCucuk,Hasan Cücük,Journalist - Gazeteci yedek hesabım @HasanCucuk1,http://pbs.twimg.com/profile_images/935587884702294018/zOJgvVLf_normal.jpg,tr,Copenhagen ,http://tr724.com
2360103751,991731726169853958,0,0,0,0,995,426,23296,2018-05-02 17:30:43,emticons,17/25'i UNUTTURMA,,http://pbs.twimg.com/profile_images/988359557213835264/7UPydwkM_normal.jpg,tr,,
487834443,991617533194227712,696,401,19,17,74637,504,42243,2018-05-02 17:34:28,HasanCucuk,Hasan Cücük,Journalist - Gazeteci yedek hesabım @HasanCucuk1,http://pbs.twimg.com/profile_images/935587884702294018/zOJgvVLf_normal.jpg,tr,Copenhagen ,http://tr724.com
860893303360954368,991732669879734272,0,0,0,0,831,1773,14613,2018-05-02 17:34:28,yogarkadas,Yok Arkadaş Herkes İçin Adalet,,http://pbs.twimg.com/profile_images/956976208255897600/73gFOMBh_normal.jpg,tr,,
487834443,991617533194227712,707,410,20,17,74636,504,42243,2018-05-02 17:47:41,HasanCucuk,Hasan Cücük,Journalist - Gazeteci yedek hesabım @HasanCucuk1,http://pbs.twimg.com/profile_images/935587884702294018/zOJgvVLf_normal.jpg,tr,Copenhagen ,http://tr724.com
886837772123811840,991735995967180802,0,0,0,0,12,61,132,2018-05-02 17:47:41,tougherrr,f'y,iyi ki🌻,http://pbs.twimg.com/profile_images/989188227541143553/JpgJFm5a_normal.jpg,en,Canada,
3089497123,988146901173329921,23,24,0,0,2602,47,6176,2018-05-02 17:24:58,htmmbtr,Hizb-ut Tahrir Merkezi Medya Ofisi,#HizbutTahrir Hizbut Tahrir Hizb-ut Tahrir,http://pbs.twimg.com/profile_images/583352190028230656/t3Pog3fx_normal.png,tr,,http://hizbut-tahrir.info/tr/
837041296544002052,991730279135039489,0,0,0,0,33,46,6094,2018-05-02 17:24:58,HuseyinU042,Hüseyin Uçar,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,tr,,
326003773,991708914029940736,147,92,6,1,259069,34,5659,2018-05-02 17:49:49,osimsek_herkul,Osman Şimşek,Hem asıl hem de yedek hesaplarım diktatörlük tarafından Türkiye'de engellendi. Paylaşımlarımı https://t.co/dBnlON7APS üzerinden takip edebilirsiniz.,http://pbs.twimg.com/profile_images/764635441945579524/SNyfig3b_normal.jpg,en,"Saylorsburg, PA, USA",
829476518,991736532859056128,0,0,0,0,79,191,6550,2018-05-02 17:49:49,AskSehbal,sehbal ask,,http://pbs.twimg.com/profile_images/983426994183524352/zb9MyVp2_normal.jpg,tr,,
2596413645,991727699344244736,46,61,7,2,103422,7963,155097,2018-05-02 17:48:04,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
2337543318,991736092452900864,0,0,0,0,91,473,6102,2018-05-02 17:48:04,GoekeRay,ray goeke,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,en,,
954124423,991732943654703104,26,22,2,0,217662,5887,47229,2018-05-02 17:40:16,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
29547555,991734129501921280,0,0,0,0,1618,1757,200111,2018-05-02 17:40:16,JourneysNonnie,JourneysNonnie,child advocate,http://pbs.twimg.com/profile_images/127672331/100_0489Ican_tbelieveit___fresized_normal.jpg,en,Florida,
954124423,991710689717817346,189,163,50,17,217663,5887,47228,2018-05-02 17:35:18,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
175032813,991732879590854656,0,0,0,0,1193,1118,4110,2018-05-02 17:35:18,dcariello1,Dianne Cariello,"Conservative, gun supporter, politically incorrect, pro Israel, constitutionalist, Trump supporter, happily married! Make America Great Again!!",http://pbs.twimg.com/profile_images/825414379231387648/X3qYBNSb_normal.jpg,en,"South Carolina, USA",
728316429121036290,991738613242228738,0,0,0,0,13296,4718,3168,2018-05-02 17:58:05,fuatkav2,Fuat Kav,Ahlaki-politik toplum aktivisti... Gazeteci&Yazar/http://www.aryenhaber77.xyz,http://pbs.twimg.com/profile_images/969267140187521024/m--08553_normal.jpg,tr,Hakikat Mekanı...,http://Fuatkav.blogspot.com
3110915034,991735282943881219,0,0,0,0,1013,399,31401,2018-05-02 17:44:51,_fqnw,Morty🍗,ASTROWORLD,http://pbs.twimg.com/profile_images/980401498378113025/uafeCEA3_normal.jpg,ar,,
2596413645,991727699344244736,38,51,5,2,103427,7963,155097,2018-05-02 17:43:03,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
261749735,991734829963100160,0,0,0,0,252138,107677,396337,2018-05-02 17:43:03,steph93065,Steph,#MarineMom #AirforceMom #California #DragonEnergy🐉,http://pbs.twimg.com/profile_images/984128861095915521/XhMO8Scy_normal.jpg,en,"California, USA",
2596413645,991719202208690177,180,212,46,22,103430,7963,155097,2018-05-02 17:55:26,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
4311982647,991737946326818816,0,0,0,0,49,170,2475,2018-05-02 17:55:26,Clayconboy1,Clay Conboy,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,en,,
869193235918454786,991314489885839360,2427,3957,8,58,62129,0,496,2018-05-02 18:17:34,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
4126032687,991743516375216128,0,0,0,0,239,207,6168,2018-05-02 18:17:34,fienvcr,Fien Vancraeynest,,http://pbs.twimg.com/profile_images/991616355119058944/UablsKeu_normal.jpg,en,"Deerlijk, België",
1728451099,991737676507250693,2,0,0,0,17303,1669,44830,2018-05-02 18:04:22,KurdisCat,KurdisCat 🎗,KurdisCat - Comitè Català de Solidaritat amb el Kurdistan. @KurdisCast 🎗,http://pbs.twimg.com/profile_images/912063493532274688/yozXVskm_normal.jpg,ca,,http://KurdisCat.blogspot.com
987752531009916929,991740194482278400,0,0,0,0,21,171,325,2018-05-02 18:04:22,MarNolla1,Mar Nolla,Pos al final m'he fet tuiter.,http://pbs.twimg.com/profile_images/991262020665212928/SGyAgmRl_normal.jpg,ca,,
67813133,991370923524673536,44,36,2,5,5622,4229,38038,2018-05-02 18:14:25,AfrinsNotAlone,#AfrinNotAlone,"Part-Time Visionary, Full-Time Idiot.  Support #PYD #YPG #YPJ #SDF #MFS #Rojava & #Afrin: ✌️ My Account is Blocked in Turkey for Exposing Erdogan's Terrorism 😇",http://pbs.twimg.com/profile_images/986267767761526784/nzPaS_b-_normal.jpg,en,United Kingdom,
915820505336356865,991742723626622976,0,0,0,0,36,45,383,2018-05-02 18:14:25,posy_merry,Sonya Mary Pose,Minimum permaculture • Chimera greening • Instant fermentation • ON LACHE RIEN,http://pbs.twimg.com/profile_images/931580979516465153/pf_TXIm4_normal.jpg,en,Glaciers happily melting ZH,
1077181999,991413646625574912,123,135,21,17,41553,1217,38431,2018-05-02 18:20:51,ThomasVLinge,Thomas van Linge,"21 yr. Passionate about freedom, democracy, human rights and the preservation of our wildlife. Reporting on (and mapping out) wars, uprisings and conservation",http://pbs.twimg.com/profile_images/924789435404832769/mToSP94n_normal.jpg,en,"Amsterdam, the Netherlands",http://www.mediafire.com/convkey/3362/kztnz2ms11ybsg3zg.jpg
951192329070825473,991744342657323008,0,0,0,0,11225,116,2141,2018-05-02 18:20:51,KoyluogluAziz,Aziz Köylüoğlu,Journalist in the North Syrian Federation-Rojava  Rojava-Kuzey Suriye Federasyonun da gazeteci Li Rojava-Bakûrê Sûriyê Rojnemevan,http://pbs.twimg.com/profile_images/987661280398991364/I6rmqYml_normal.jpg,tr,Efrin,
4764985268,868018699617406976,72,247,26,4,72654,33,48607,2018-05-02 18:21:43,aklingozu,Aklın Gözü,"Yeryüzünde ne yazıldıysa insan yazdı, ne söylendiyse insan söyledi. || Dikkat: Hesap çokça zincir içerir.||  Polemiğe girilmez. Yedek Hesap: @aklingozuyedek",http://pbs.twimg.com/profile_images/739911319017693184/sUni1Gvn_normal.jpg,en,,http://mastodon.social/@aklingozu
2653220806,991744560735948800,0,0,0,0,202,162,4514,2018-05-02 18:21:43,GorkemAmca,Görkem Amcanız,NEW JERSEY İSLAM BÜROSU BAŞKANI,http://pbs.twimg.com/profile_images/959302777292800000/msqscTky_normal.jpg,en,"New Jersey, USA",
2844388905,991600764006125568,491,774,60,35,414396,603,10383,2018-05-02 18:25:13,kacsaatoldunet,Kaç Saat Oldu?,"Malumunuz olayları '2-3 gün konuşup unutuyoruz' paylaşalım ki, herkes hatırlasın. Önce insan! Yalan olduğunu düşündüğünüz twitleri silebilirim.(Yorum ve analiz)",http://pbs.twimg.com/profile_images/961351362238910464/iIAfSK0U_normal.jpg,tr,,
248829087,991649284859879424,85,45,4,0,220446,1519,50929,2018-05-02 18:25:13,ahamitbilici,Abdülhamit Bilici,Özgür Zaman Gazetesi son GYY (Last Editor in Chief of Zaman) #Cihan #TodaysZaman #Aksiyon #Irmak #democracy #media #Islam #Hizmet #Turkey #EU #İstanbul #Erzurum,http://pbs.twimg.com/profile_images/886800022024728576/Fvay_vDJ_normal.jpg,en,,
769134990701502464,991745441535586304,0,0,0,0,1531,632,186843,2018-05-02 18:25:13,RamizKaraeski61,ramiz karaeski,Biz bu davayı yolda bulmadık,http://pbs.twimg.com/profile_images/922610713272741890/0BndAV_w_normal.jpg,tr,Dünya ,
214544700,991698547769774080,95,53,4,0,192207,1336,170510,2018-05-02 18:29:59,bkenes,Bulent Kenes,"Önce insan, oğul, eş, baba, gazeteci-yazar, PhD uluslararasi iliskiler @Stockholmcf @tr724com",http://pbs.twimg.com/profile_images/973017436617404422/dd0mDzfK_normal.jpg,en,,http://stockholmcf.org
780521650852884480,991746641127452672,0,0,0,0,323,773,15469,2018-05-02 18:29:59,zlatnililjan387,Zlatni Liljan,,http://pbs.twimg.com/profile_images/964583090004856833/vGduubou_normal.jpg,en,NoWhere,
869193235918454786,991742389214765057,105,215,1,6,62139,0,496,2018-05-02 18:24:50,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
161243650,991745345100148737,0,0,0,0,290,108,17323,2018-05-02 18:24:50,Popikim,deniz.,ATAN SENİ HAM YAPSIN MI? | XXXVI,http://pbs.twimg.com/profile_images/976441092689289217/1_65xXyi_normal.jpg,en,"Ankara, Türkiye",
823571457649184768,991743899788967936,1,1,0,0,55682,25519,149118,2018-05-02 18:28:17,CodeOfPatriots,🇺🇸 The Closer 🇮🇹,"#CodeOfPatriots ᴛᴍ 𝕃𝕚𝕗𝕖 𝕄𝕖𝕞𝕓𝕖𝕣 ℕℝ𝔸 & 𝕀𝕂𝔽 “𝕊𝕒𝕪 𝕎𝕙𝕖𝕟...ℂ𝕒𝕦𝕤𝕖 𝕀 ℙ𝕝𝕒𝕪 𝔽𝕠𝕣 𝔹𝕝𝕠𝕠𝕕.𝔾𝕠 𝔸𝕙𝕖𝕒𝕕 & 𝕌𝕟𝕕𝕖𝕣𝕖𝕤𝕥𝕚𝕞𝕒𝕥𝕖 𝕄𝕖, 𝕋𝕙𝕒𝕥'𝕝𝕝 𝔹𝕖 𝔽𝕦𝕟🤣""𝕄𝕚𝕝𝕚𝕥𝕒𝕣𝕪 𝕎𝕖𝕝𝕔𝕠𝕞𝕖𝕕""𝔹/𝕌ℙ @𝕓𝕖𝕥𝕙𝕒𝕟𝕪_𝕛𝕦𝕟𝕠",http://pbs.twimg.com/profile_images/988539532365611008/QkJFLUDi_normal.jpg,en,💗𝒰𝓃𝒹𝑒𝓇 𝒯𝒽𝑒 𝒮𝑜𝓊𝓉𝒽𝑒𝓇𝓃 𝑀𝑜𝑜𝓃,http://facebook.com/BethanyJuno
738153522277945344,991746213308346368,0,0,0,0,19714,13231,61950,2018-05-02 18:28:17,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
2252893931,991410567024869377,129,65,6,1,22206,13456,41978,2018-05-02 18:28:25,NecdatG,Necdet💧نجدت,,http://pbs.twimg.com/profile_images/814092734613090308/BwiCMX2R_normal.jpg,de,Türkiye,
825682538416971778,991421192136519685,66,38,0,0,2128,514,13858,2018-05-02 18:28:25,_NecdetG,Necdet 💧,"“Ümitvâr olunuz, şu istikbal inkilabatı içinde en yüksek, gür sadâ İslam’ın sadâsı olacaktır.”",http://pbs.twimg.com/profile_images/974990303898816512/GOzfqHBM_normal.jpg,de,,
2228890529,991746246841978881,0,0,0,0,17,108,123,2018-05-02 18:28:25,zgazioglu2008,NİL,,http://pbs.twimg.com/profile_images/991378552691003392/Q2VGK-5r_normal.jpg,tr,,
869193235918454786,991742425734569985,107,202,0,5,62137,0,496,2018-05-02 18:22:08,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
2542939533,991744665606086656,0,0,0,0,120,301,2710,2018-05-02 18:22:08,PereirHugo,Hugo Pereira,"No fundo odeio pessoas, pessoas fazem-me fumar, fumar faz-me morrer e morrer não vinha a calhar...",http://pbs.twimg.com/profile_images/973663746517237760/X8AgTk-i_normal.jpg,pt,"Ponte da Barca, Portugal",
897768084714508289,991710184492978177,15,21,0,0,1550,1639,1137,2018-05-02 18:22:35,praviy_sector,ПРАВИЙ СЕКТОР,"Єдина офіційна сторінка НВР ""Правий сектор"" на Twitter",http://pbs.twimg.com/profile_images/897854621699510272/4g_q23r6_normal.jpg,uk,Україна,http://pravyysektor.info/
3687318741,991744778856484865,0,0,0,0,47,142,3719,2018-05-02 18:22:35,RymarUA,Рымар,Їм розіпнутих дітей на сніданок. Зігую вранці.,http://pbs.twimg.com/profile_images/989938262394490882/ZaKC-HMQ_normal.jpg,ru,Одесса,
954124423,991732943654703104,151,105,14,15,217675,5887,47229,2018-05-02 18:27:08,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
757637664,991745923913953280,0,0,0,0,807,1239,90005,2018-05-02 18:27:08,nikkudix,Peoplekind,•Retweets are not endorsements. •Common sense is endangered. •The world is at war with stupidity. •MAGA!🇺🇸MCGA!🇨🇦,http://pbs.twimg.com/profile_images/3360042075/b076b660c3e17d88a29ef32e68e498cc_normal.jpeg,en,,
954124423,991732943654703104,151,105,14,15,217670,5887,47229,2018-05-02 18:27:18,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
598468186,991735954561011713,2,1,0,0,189,715,1265,2018-05-02 18:27:18,LLaister,Leo Laister,"Retired Railroader, Husband, Father and Grandfather - kickin back in Niagara, Blocked by Wynne #TrudeauMustGo",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,en,"St. Catharines, Ontario",
598468186,991745965836177408,0,0,0,0,189,715,1266,2018-05-02 18:27:18,LLaister,Leo Laister,"Retired Railroader, Husband, Father and Grandfather - kickin back in Niagara, Blocked by Wynne #TrudeauMustGo",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,en,"St. Catharines, Ontario",
849833645611372545,991739789404721152,1,2,0,0,3103,3021,44859,2018-05-02 18:07:06,RisaleiNurSec,Risalelerden Seçmeler,ARAŞTIRMACI,http://pbs.twimg.com/profile_images/939969294393401347/4O66NE0-_normal.jpg,tr,"Frankfurt am Main, Deutschland",
3072592149,991740882322968577,0,0,0,0,4339,4117,171983,2018-05-02 18:07:06,vahiddin,Vahiddin,This account has been withheld in: Turkey.,http://pbs.twimg.com/profile_images/968628711884050432/EKw2q5jt_normal.jpg,tr,Germany,
867947619661881344,991747353467146243,12,15,0,0,74810,74851,223830,2018-05-02 18:35:25,SiddonsDan,Dan Siddons,@trish_regan @ericbolling @katrinapierson @RealJamesWoods @michellemalkin @RealDrGina @DLoesch @WayneDupreeShow @conservmillen @Tell_Michelle_ @deneenborelli,http://pbs.twimg.com/profile_images/932133290194165760/gKVRr-xH_normal.jpg,en,,http://WayneDupree.com
738153522277945344,991748008457875456,0,0,0,0,19715,13231,61955,2018-05-02 18:35:25,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
2752052868,991741628942602241,0,0,0,0,95192,7,11794,2018-05-02 18:10:04,Polk_Azov,АЗОВ,Мобілізація: 096 114 88 33. Прес-служба: 067 473 86 74. Сайт АЗОВу: http://azov.press,http://pbs.twimg.com/profile_images/631526922003025920/ghLdI2x0_normal.jpg,ru,Україна,
869193235918454786,991742389214765057,163,335,1,9,62146,0,496,2018-05-02 18:33:18,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
2344991118,991747475768860674,0,0,0,0,222,882,4436,2018-05-02 18:33:18,ContinuedStory0,Joaquim Franco,"I am just a guy who loves Volley, Programming, Philosophy, Cards (magic),Chess, Swords and music.",http://pbs.twimg.com/profile_images/915705097102995456/_19_fojr_normal.jpg,pt,,
455830743,991694921806598144,4,1,0,0,3458,4231,16704,2018-05-02 18:42:53,davidzuellig,David Züllig,"🌹Trump+Putin+Netanyahu+Orban+Modi+SuuKyi+Duterte🌹👍BREXIT🐸🌲🐥national-conservative👍❤️🇺🇸🇮🇱🇩🇪🇵🇱🇦🇹🇨🇭🇮🇹🇯🇵❤️😡left=ISlam,EU,UN,Merkel,Trudeau😡",http://pbs.twimg.com/profile_images/810607389338726401/5mswm5Wi_normal.jpg,de,,
438041673,991749887510401024,0,0,0,0,6551,7062,30670,2018-05-02 18:42:53,RFFJ44,Roland,"#Christian. #Conservative. #Vietnam, #Veteran. Support: #God, #Wife, #Family, #Constitution, #USA, #MAGA Oppose: #Progressivism, #Globalism, #UN, #Fed, #Islam",http://pbs.twimg.com/profile_images/773017620098449409/KXtepEQZ_normal.jpg,en,Tennessee,
287843201,991663540900687873,48,56,9,2,32173,4238,42829,2018-05-02 18:32:47,PoliticalIslam,Dr Bill Warner,"Vlogger, scientist, educator, author of best selling books on political Islam. Founder, CSPI http://www.cspipublishing.com   I follow the common man.",http://pbs.twimg.com/profile_images/908838288454164480/klkQ1PVl_normal.jpg,en,WorldWide,http://www.politicalislam.com/
581307829,991747345778991106,0,0,0,0,180,193,11280,2018-05-02 18:32:47,JamesTBrudenell,James Brudenell,,http://pbs.twimg.com/profile_images/770584477420687361/U00wnjMY_normal.jpg,en,,
1142312972,991582107196633090,848,875,251,9,35403,33558,63739,2018-05-02 18:50:16,german21168,🕇german turis🇪🇸,mi unica mision DEFENDER ESPAÑA para dejar algo decente a mis hijos el día de mañana. en gab.@germanturis mi voto a @vox_es generales  @espana_2000 municipales,http://pbs.twimg.com/profile_images/970636577297911808/K7hElxQB_normal.jpg,es,"Valencia, España",
550116886,991660576567906304,147,148,22,1,5781,5285,31155,2018-05-02 18:50:16,MariaMonteroTFE,Maria Montero,Directora #Laventanaindiscreta en @RadLasPalmas TT en @Twitter Publico casos corrupción en @diario_16 Tertuliana en @MIRAMETV #SerMujer en @La_SER Y @murphyrubi,http://pbs.twimg.com/profile_images/524653766797053954/U4P7ODW7_normal.jpeg,es,,
981292975,991751745570295808,0,0,0,0,408,864,18386,2018-05-02 18:50:16,MiguelKateeme,Miguel,A los silenciosos no se les puede quitar la palabra...,http://pbs.twimg.com/profile_images/971299063307165698/Hl6AFgly_normal.jpg,es,"Málaga, España",
738153522277945344,991751532424060929,7,6,0,0,19714,13230,61959,2018-05-02 18:50:42,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
193357080,991751854630449152,0,0,0,0,6649,7173,114260,2018-05-02 18:50:42,MyCrashIs,AMERICANS ARE DREAMERS TOO🇺🇸,#deplorable #Trump #patriot #NEVERHILLARY #Jesus #conservative #noDM,http://pbs.twimg.com/profile_images/695132564374196225/gon07p4b_normal.jpg,en,United States,
