author_id,tw_num,do_rt_num,get_rt_num
2821153130,2,2,0
282118876,1,1,0
2821331409,1,0,1
282233469,1,1,0
2822383231,1,0,1
2822619188,1,1,0
2823317613,1,1,0
282349173,1,1,0
2825013749,1,1,0
2825036970,1,1,0
282510651,2,0,0
2825859338,5,5,0
282620335,1,1,0
2826531256,4,4,0
2827065961,2,2,0
2827604185,1,1,0
282778473,2,2,0
28279013,1,1,0
2827955079,1,1,0
2828169909,1,1,0
282915121,1,1,0
2829186687,1,1,0
282971552,1,1,0
2830723844,1,1,0
2831956120,1,1,0
2832279488,2,0,1
28327685,1,1,0
2834579854,1,0,0
2835037433,1,0,0
2835524727,2,0,2
2836353328,2,2,0
283641503,1,1,0
2836882956,1,0,0
2837118945,1,1,0
283730374,1,1,0
2838002775,1,0,1
28395645,1,0,0
2840106841,1,1,0
2840457453,1,0,1
2841135219,1,0,0
2841998391,66,6,56
2842140225,1,1,0
2842144577,6,6,0
2842448031,1,0,0
2843713972,1,0,1
2844388905,11,0,7
2844420651,1,1,0
2844434909,18,0,14
2844827106,4,0,2
2845186269,1,1,0
2845849081,7,0,7
2846074600,1,0,1
284694804,1,0,1
2847847026,1,1,0
2847881972,1,0,1
2848435185,1,0,0
2848666053,2,2,0
2848767939,7,7,0
2848775708,1,1,0
284899083,1,1,0
2849376620,2,2,0
2850100868,1,1,0
2850440475,1,0,0
2850443278,3,3,0
2851378867,1,1,0
2851397247,1,1,0
2851625980,1,1,0
285214565,1,1,0
2852190889,1,1,0
285234470,1,1,0
2853443310,1,1,0
2853795500,1,1,0
285477935,1,1,0
2854994092,4,0,2
2855241614,1,1,0
2855527476,1,0,0
2855789758,1,1,0
285685164,1,0,0
2857074781,1,1,0
2857499957,1,1,0
2857575905,1,1,0
2859702526,1,1,0
285994737,18,0,22
2860528731,1,1,0
2860934675,1,1,0
2861307532,1,1,0
28618036,1,0,1
2861851853,1,0,0
2862359981,2,0,0
2862557289,1,1,0
2862858446,1,0,0
2863429169,1,1,0
286349282,1,1,0
286372046,1,1,0
2864105789,4,4,0
286427926,1,1,0
2864448194,1,1,0
2865607498,1,0,1
2866075717,1,1,0
2866207078,1,0,1
2866296931,1,1,0
2867564715,1,1,0
286812557,1,1,0
2868204946,1,1,0
2868243676,1,1,0
2868400327,1,0,1
2868496942,1,1,0
2868857680,1,1,0
2869581248,1,1,0
2870078111,1,0,1
2870147256,1,1,0
2870439255,1,0,1
2870777649,1,1,0
2871379208,1,0,0
2871588796,1,0,1
287178748,11,2,7
2872152597,3,1,2
2872195728,37,37,0
2872387038,1,1,0
287278342,5,5,0
2873067543,2,2,0
2873258813,1,1,0
287377410,1,1,0
2873806249,1,1,0
2874042262,1,1,0
2874267124,1,1,0
2874672662,2,1,0
2874901822,2,0,2
2875680563,1,1,0
2875926089,4,4,0
2876290544,1,1,0
2876754270,1,0,12
2877667968,1,1,0
2877712525,1,1,0
2878081862,1,1,0
287843201,3,0,3
2879420413,1,1,0
2880048299,1,1,0
288027087,1,1,0
2881583811,1,1,0
28817025,1,1,0
288205018,1,0,1
2882292113,1,0,0
2882902307,2,0,2
2882972224,2,2,0
288319053,1,1,0
2883695266,1,1,0
2884079135,1,1,0
2884485729,2,2,0
2884603973,1,1,0
2886446944,3,3,0
2886452619,1,1,0
28873000,2,2,0
28875506,2,1,1
2887593005,2,2,0
2888343627,1,1,0
288854744,2,2,0
2888841418,1,1,0
2889607299,1,1,0
2889867227,1,1,0
2889938700,2,2,0
2889990600,1,1,0
2890130882,1,0,0
289031581,2,2,0
2890424216,1,1,0
2890789325,1,1,0
289096902,1,1,0
2891105409,1,1,0
2891306987,1,1,0
2891391193,3,3,0
28916764,1,1,0
2891994706,4,4,0
289221495,1,1,0
2892225549,1,0,0
2892418731,1,1,0
289253094,1,1,0
2892677247,4,4,0
289290949,1,0,0
2892970463,1,0,0
289353422,1,1,0
2893677467,1,1,0
2893713574,1,1,0
2894398433,62,16,16
2894555758,1,1,0
28948013,1,1,0
2896439073,1,1,0
2896925504,1,1,0
2897398912,1,0,1
289754221,1,1,0
2897665331,58,3,70
2898341650,7,7,0
289853015,3,3,0
2898661221,1,0,0
2900212270,1,1,0
2900328521,3,0,2
29010023,1,1,0
2901186159,1,1,0
2902279229,1,1,0
2902773305,1,1,0
290288026,1,1,0
2902989112,1,1,0
290324812,1,1,0
2903262682,1,0,1
2903317761,1,1,0
2903638510,1,0,1
2905004046,1,0,0
2908236484,1,1,0
2908537559,1,1,0
2908577420,1,1,0
2908592659,1,0,0
29092741,1,1,0
2910346386,1,0,0
2910485355,1,0,0
29108589,1,1,0
2911751052,1,1,0
2911984689,1,1,0
2912146548,1,0,0
291273472,20,0,2
2912777891,1,0,1
291286514,2,2,0
2913020230,2,2,0
291368363,1,0,0
2913722920,1,0,1
2914245819,1,1,0
291438698,1,0,3
291512816,1,1,0
2915187060,3,0,4
2915698086,1,1,0
291627516,1,1,0
291663125,1,1,0
2916969468,1,1,0
291703920,1,1,0
2917187933,1,0,1
2917324007,1,0,1
2917994763,1,1,0
2918109635,1,1,0
2918332581,1,1,0
291874773,1,1,0
2918864866,14,14,0
2919549772,1,1,0
291967580,1,0,1
2920257085,1,1,0
29203605,1,1,0
2920891702,1,1,0
2920986223,2,0,5
2921076394,2,2,0
2921082472,1,1,0
2922194345,1,1,0
2922345639,1,0,1
2922368368,1,1,0
292253418,1,0,0
2922747557,1,1,0
2923389761,1,0,0
292390384,1,1,0
292390505,1,1,0
2924789003,1,1,0
2924926744,1,0,0
292521710,1,0,1
2925753095,1,1,0
2926171413,1,0,1
2926464862,1,1,0
2926743009,1,0,0
2927021587,3,3,0
2927236667,15,3,5
2927249420,1,0,0
2927276992,1,1,0
292754731,1,1,0
2927813462,1,1,0
2927819278,21,4,19
292786702,1,1,0
292822200,1,0,0
2928675806,2,2,0
2928935369,1,1,0
292904253,1,1,0
292929271,1,0,1
2929466894,1,1,0
2929714709,1,1,0
2930067017,1,0,0
293047496,1,1,0
2930976129,1,1,0
293102764,1,1,0
2931202575,1,1,0
293167919,1,1,0
2931945827,3,1,0
2932627774,1,1,0
293275271,1,1,0
29337530,1,0,0
2934094327,1,1,0
2935423809,1,0,1
2935605885,1,1,0
2935633434,1,0,0
2936365717,3,3,0
293691816,1,0,0
2937150214,1,1,0
293751191,1,0,0
2937675123,1,1,0
29380505,1,1,0
2938411821,1,0,0
29395758,1,1,0
2939673834,1,1,0
2940040594,1,1,0
2940841169,1,1,0
2940856443,1,1,0
2940948208,1,1,0
2941410280,1,1,0
2941700427,3,1,0
2941802980,1,1,0
2942415142,1,1,0
2942591855,1,1,0
294275050,1,0,0
2944488898,1,1,0
2944970250,1,0,1
294561914,1,1,0
2945720283,1,1,0
2945820771,2,2,0
2946167092,1,1,0
2948452616,1,1,0
2948803697,1,1,0
2949034005,1,1,0
2949050019,1,1,0
294941104,5,3,2
294965479,2,1,1
2950443634,2,2,0
2951669085,1,1,0
2951889245,1,1,0
29519474,1,1,0
295195137,1,1,0
2952066286,8,8,0
29523440,1,0,1
2952358669,1,0,1
2952557518,1,1,0
2952943367,2,2,0
2954362544,1,1,0
29547555,1,1,0
2955004893,1,1,0
2955106035,1,1,0
29552114,1,1,0
2955435258,1,1,0
295558154,1,1,0
29558389,1,1,0
2956468233,1,0,1
295694019,1,1,0
2956981377,1,1,0
295708906,1,1,0
2957368411,1,0,0
2958422885,3,1,2
2958765265,1,1,0
2958967502,1,1,0
2959127015,8,7,1
2959143524,1,1,0
2959293520,1,1,0
2959431927,1,1,0
295944377,1,1,0
2960532245,1,1,0
2961037665,6,0,4
2962172531,1,1,0
2962441731,1,1,0
2962638800,1,1,0
296367001,1,1,0
2963674583,1,0,0
296387635,1,0,1
2964093369,1,1,0
29647462,1,1,0
296584207,2,2,0
2966103184,1,0,0
2966118263,1,0,1
2967680506,1,1,0
296823582,1,0,0
2968341539,1,1,0
2968412296,1,0,3
296867794,1,1,0
296894083,1,1,0
2969152191,2,2,0
2969469335,1,1,0
2969851065,2,0,1
296985227,1,0,1
2970650992,1,1,0
2970835618,1,0,3
2972588829,1,1,0
2972874441,1,1,0
297445838,1,1,0
2974697536,1,1,0
2974698940,1,1,0
29748026,1,1,0
2974805145,1,1,0
2975094340,1,0,0
2975468251,1,1,0
2976578589,1,0,0
2976738851,1,1,0
2977474367,1,1,0
2978229974,1,0,1
2978434365,1,1,0
29784999,1,1,0
29785176,1,1,0
297893809,1,1,0
297956159,1,1,0
2979665373,1,1,0
2980011777,1,1,0
2980087865,1,1,0
2980234301,1,1,0
298165802,4,4,0
2981722035,1,1,0
2981782113,1,1,0
2982675731,1,1,0
2983144558,1,0,0
2983182323,1,0,1
2983714610,1,1,0
298393087,2,1,1
2984077096,2,0,1
2984341312,1,1,0
2984472814,1,1,0
2984478304,3,3,0
2984619923,1,1,0
2984807162,2,2,0
2984880114,2,0,1
2984999870,2,2,0
298629655,1,1,0
29867322,1,1,0
298717944,2,2,0
29873662,2,0,2
298742411,1,1,0
2988319758,1,1,0
2988388635,2,2,0
298869166,3,3,0
2988882330,1,1,0
2989825587,1,0,1
2990393003,2,0,2
2990529982,1,0,0
2990635313,1,1,0
2990694105,1,1,0
299081304,1,1,0
2991457966,1,1,0
2991618189,1,0,0
2991859271,1,1,0
2992675298,1,1,0
2993628072,1,1,0
2993723821,1,1,0
2993993265,1,0,0
2994113630,1,1,0
2994572585,1,1,0
2994753294,1,1,0
2995939670,1,1,0
2996196346,1,0,0
2996204509,1,1,0
2996329019,1,1,0
2996632113,1,0,1
299665036,1,1,0
2997546808,4,3,0
2997593358,1,1,0
2997940560,1,1,0
299802277,1,0,0
2998426943,1,1,0
2998771683,1,0,2
29995610,1,0,0
3000486527,1,0,0
3000633528,1,1,0
300211090,1,0,1
300241899,1,1,0
300254302,1,1,0
3003134458,1,1,0
3003766284,1,1,0
3003941690,1,1,0
3003952365,2,2,0
3004309720,1,0,1
300506276,1,0,0
3005762823,1,0,1
3006597155,1,1,0
300669903,1,1,0
30067563,1,1,0
3007183806,1,0,0
300846851,1,1,0
3009871927,1,1,0
301003363,1,1,0
3010179195,1,1,0
3010527771,1,1,0
3011572493,1,1,0
3011723023,1,1,0
3012002814,1,0,0
3012500793,1,1,0
301291993,1,1,0
3013136483,1,1,0
301416337,1,1,0
3014620979,1,1,0
3014795441,1,1,0
301528453,2,2,0
3015639549,2,0,0
3016329221,1,1,0
3016732923,1,0,1
301754043,1,0,0
3017783978,1,1,0
3017801497,1,1,0
3019542335,2,0,1
3019961223,1,0,0
3020891608,1,1,0
302111485,31,0,450
302139927,1,1,0
3021747652,1,1,0
3022239459,1,1,0
3023206841,4,4,0
3023242287,1,1,0
3023803325,1,1,0
3024626899,3,1,3
3024785349,1,0,0
3025264498,1,0,1
3025480990,1,1,0
3025637783,3,3,0
302582566,1,0,1
3026610844,1,1,0
30266529,1,1,0
3027177371,1,0,1
302836638,1,1,0
3028626035,1,1,0
3028813864,1,0,1
3028824741,8,0,7
3028974489,1,1,0
3029614684,10,6,2
3030545658,2,2,0
3033182541,4,4,0
3033730549,1,1,0
303382907,1,1,0
3034402550,4,0,3
3034835300,1,1,0
303503398,1,1,0
30351711,1,1,0
3035511935,1,1,0
30359711,1,1,0
3036199067,1,1,0
303642405,1,1,0
3037285960,1,1,0
3037580168,1,1,0
303815965,4,0,3
3038614791,1,1,0
3039759201,1,1,0
3040302317,1,1,0
304041992,1,1,0
3040608896,2,2,0
304081897,1,0,1
304115959,1,1,0
3041212237,1,1,0
3041523664,1,1,0
304263626,1,1,0
3042882976,1,0,1
3043594071,1,0,1
3044638385,18,0,12
3044843579,70,17,31
3044865861,1,1,0
304505734,2,2,0
3045067735,1,0,0
30464726,2,2,0
3047998216,23,2,15
304812605,1,0,1
304945050,1,1,0
304945511,7,7,0
3050516844,1,1,0
3050594463,1,1,0
3050668998,1,1,0
30509664,1,1,0
3050995036,1,1,0
3051101934,1,1,0
305213044,1,1,0
305234966,1,1,0
30532868,1,1,0
3053437085,1,1,0
305370073,1,1,0
3054066897,4,4,0
3054088254,8,3,1
3054088452,3,2,2
3054317217,1,0,1
3054355100,1,1,0
3055264223,1,1,0
3055444888,1,1,0
3055875910,2,1,1
305655577,94,18,69
30576784,1,1,0
305877707,1,1,0
3059181352,6,0,0
305958871,1,1,0
305963266,1,1,0
306187852,1,1,0
306229934,1,0,0
3063631684,1,1,0
3063957222,2,2,0
3063973732,1,1,0
306462816,28,2,38
3064846841,1,1,0
3064970417,1,1,0
30651089,1,0,0
3065396699,1,1,0
3065710739,1,1,0
3065947936,1,1,0
3065966866,1,0,1
3067057848,4,1,3
306724690,1,0,0
3067552673,1,1,0
306793233,1,1,0
306862317,1,1,0
3068881296,1,1,0
307041179,3,3,0
3070516772,1,1,0
30709000,1,1,0
3072380381,1,0,0
3072592149,46,38,5
307260133,1,1,0
307373418,1,1,0
307406233,1,1,0
3074775040,17,2,34
3075681057,1,1,0
3075746718,1,1,0
3077782777,1,0,0
3077842258,1,1,0
3078070073,1,1,0
307826155,1,0,1
308189711,1,1,0
3081921375,2,0,2
3082132867,1,0,1
3083090870,1,1,0
3084819676,1,1,0
3084863170,1,1,0
3086164756,1,0,1
30865717,2,2,0
3086902329,1,1,0
3087798040,2,1,0
308838503,1,0,0
3088968472,2,2,0
3089155533,20,3,25
3089497123,26,0,26
3089771200,1,0,0
3089898207,1,1,0
308991080,1,0,1
3090843159,1,0,14
309110873,1,1,0
3091560148,1,0,1
3091619853,1,1,0
3091637038,1,1,0
3091769284,1,0,1
3092504170,1,1,0
3092806925,1,1,0
3093907031,1,1,0
30940527,1,1,0
309522277,1,1,0
309558781,1,1,0
3096899707,3,0,1
309705905,1,0,1
3097484633,1,1,0
3097720347,1,1,0
3098610126,1,1,0
3099252940,1,1,0
3101694223,1,0,1
3101985905,1,0,1
3102013813,2,0,2
3102054291,1,1,0
3102341475,1,1,0
310255632,1,1,0
3103575260,1,1,0
3104495336,1,1,0
310470261,2,2,0
3105864599,1,0,1
3105906045,1,1,0
310599097,1,1,0
3106534151,1,1,0
3106821109,1,0,2
310759281,1,1,0
3107597132,1,1,0
310959042,1,0,1
311026192,1,1,0
3110331485,1,0,1
3110896434,1,1,0
3110905846,1,0,0
3110915034,9,2,1
311114806,1,0,0
311118058,19,0,25
3111889034,1,1,0
3111909523,2,0,2
31127446,1,0,1
3114368661,1,1,0
3114598324,1,1,0
3115580170,1,0,0
3116325950,1,0,0
3117201194,1,1,0
3119156396,1,1,0
311925651,1,1,0
311941597,5,0,3
3119597389,1,1,0
312058146,1,1,0
312068334,2,2,0
3120820724,1,1,0
3120909811,1,1,0
3121120738,1,1,0
312208280,1,1,0
312225396,2,2,0
3124080451,1,1,0
3124998444,1,0,0
3125285702,1,0,1
312529061,1,1,0
312665599,1,1,0
31267020,1,1,0
31270875,2,0,2
3128107631,1,1,0
3128894447,1,1,0
312904576,1,0,1
3129449777,1,0,0
3129705624,1,1,0
3129869327,1,0,1
3129976557,1,1,0
313038011,3,0,2
3131399625,1,1,0
3131626023,1,1,0
3131666757,1,0,0
313246922,1,1,0
3132846858,1,1,0
3134261109,1,0,1
3136994387,1,1,0
31375743,1,1,0
3138425305,1,1,0
3138432499,1,1,0
3138723257,1,1,0
314024921,1,1,0
314063063,1,1,0
314131028,1,1,0
314157950,1,1,0
3142112805,15,7,1
314243234,1,0,1
3142697678,1,1,0
3143774105,1,1,0
3144364989,1,0,1
3144787317,1,1,0
3144845439,1,1,0
3145252583,1,1,0
3145513438,1,1,0
3145730118,6,4,1
3146738294,1,1,0
314707172,1,0,0
3147813413,1,1,0
3147836994,1,0,1
3150705876,2,0,0
3150800516,1,1,0
3151781820,1,0,0
3153114863,1,1,0
3154119393,42,3,13
3154508072,1,0,1
3154590338,1,1,0
315532259,1,1,0
31553579,1,0,0
315578823,1,1,0
3156389052,1,0,1
3156644729,1,1,0
31579226,1,0,1
3158385546,1,1,0
315896103,1,0,0
3159147915,1,1,0
3160173365,1,1,0
3160381099,4,1,1
3161107329,6,6,0
31614106,1,1,0
3161569844,1,0,0
316161690,1,1,0
3161629166,1,1,0
3161637466,1,1,0
3161745817,1,1,0
316296346,3,3,0
3163481042,1,1,0
3163824293,1,1,0
3164692046,1,1,0
3166121704,1,1,0
316659505,1,1,0
3166603987,1,0,0
316738620,1,1,0
3167861804,1,1,0
3167970557,1,0,1
3168027631,1,0,1
3168404341,3,2,1
3168693270,1,1,0
3169777035,1,1,0
3169907139,1,0,1
3169952585,1,1,0
3170664505,6,6,0
3171243505,1,1,0
3171860673,1,1,0
317284206,1,1,0
3174188152,1,1,0
3174225748,1,1,0
3176101,1,1,0
317734636,19,13,4
3177406031,1,0,1
3179688406,2,2,0
3179698566,1,1,0
317975293,1,1,0
318040505,1,0,1
3181126786,2,2,0
318116290,2,2,0
3181210090,4,1,1
3181412472,1,1,0
318182225,1,0,0
318311660,1,0,1
3183841828,3,3,0
3184376085,1,0,0
3184471478,1,0,0
3184646298,1,1,0
3184740842,2,2,0
318480171,1,0,1
3185450862,1,1,0
318577930,1,1,0
318594095,1,0,0
318594687,1,1,0
3186250136,2,2,0
3186506630,1,1,0
3188147200,2,2,0
318866199,1,1,0
319096369,1,1,0
319132720,1,1,0
319147996,1,1,0
3192392773,1,1,0
3192482611,1,1,0
3193615422,1,0,1
3194207032,1,1,0
3194606255,2,2,0
3194682425,1,0,1
3194968032,1,1,0
3195774341,2,2,0
319746148,1,1,0
3197717401,1,1,0
319776853,1,1,0
319805412,2,2,0
3198261067,1,1,0
3198349443,1,1,0
319886097,1,0,0
3199390706,1,1,0
3200060140,12,6,2
3201789399,2,1,0
320199480,1,1,0
320307136,1,1,0
3205709075,4,4,0
3207475839,2,2,0
3208458965,1,1,0
3211927487,1,1,0
3214084976,1,1,0
3214130809,1,1,0
3215411657,1,1,0
321603435,1,1,0
3216036994,1,1,0
321693960,2,2,0
32175942,1,0,1
3217934218,1,1,0
321934137,1,1,0
3219628735,1,1,0
322002182,1,1,0
3220318152,1,1,0
322032724,1,1,0
3220624650,1,0,1
3220708705,1,1,0
3220964402,1,1,0
3221366411,1,1,0
3221726009,1,1,0
3221728030,1,1,0
3221753411,1,1,0
3221936397,1,1,0
32222918,1,1,0
3223687506,1,1,0
3224368050,1,0,0
322637532,1,0,1
3226948667,1,1,0
3227286237,2,0,2
3227400208,9,6,2
3227904778,2,2,0
322812150,1,1,0
3229029958,1,0,1
3229884629,1,1,0
32299631,1,1,0
3229982559,1,1,0
323057164,1,1,0
3231170470,1,1,0
323178643,1,1,0
3231862709,1,1,0
3232249372,1,0,1
323255244,1,1,0
3232957810,1,0,1
323385800,1,1,0
3233875913,1,1,0
3234775657,1,0,1
323552584,1,1,0
32359277,1,1,0
3236190378,1,1,0
3236653327,1,0,0
3236662331,1,1,0
3237446726,1,0,0
3238155661,3,3,0
3238310041,1,1,0
3238615820,1,1,0
3240210523,1,1,0
3240776974,1,1,0
3240946149,1,1,0
3241224844,1,1,0
324201150,1,1,0
3242032325,1,1,0
3243196223,1,1,0
324342036,1,0,1
3244598766,1,1,0
3244921294,146,2,172
3244962238,2,1,1
32452446,1,1,0
3246358172,1,1,0
324647339,1,0,0
3246605001,1,1,0
3246820548,1,1,0
3246945988,1,1,0
3246990457,1,1,0
3247188550,1,1,0
3247853342,3,3,0
3249267995,1,0,0
325172419,1,1,0
3251810004,1,0,1
3252457706,1,1,0
3252690255,1,1,0
3252873003,1,1,0
3252986367,1,1,0
32531375,1,1,0
3253173350,1,1,0
3253525879,1,0,0
3254388063,3,1,1
3254598686,1,1,0
32548426,1,1,0
3254940576,1,0,0
3255003618,1,0,1
325669397,1,1,0
3256973010,1,0,1
3257024966,1,0,0
3257484073,1,1,0
3258059982,1,0,1
3258325064,1,1,0
3258779101,1,1,0
326003773,34,0,111
3260489240,1,1,0
3260501408,1,1,0
326097795,4,4,0
326288537,1,1,0
3263125933,1,1,0
3263253388,1,1,0
32646616,1,1,0
3265439376,1,1,0
3266563146,1,1,0
3266864030,1,1,0
326709238,1,1,0
3267330889,1,1,0
3267456386,1,0,1
3268082106,1,1,0
3269366196,1,1,0
3269480940,1,0,0
326965042,1,1,0
32700128,2,2,0
327018916,1,1,0
327045154,2,2,0
327053250,1,0,0
3273222469,1,1,0
327610738,1,0,1
3276668192,1,1,0
32767710,1,0,1
3277174213,1,1,0
3277276172,1,0,1
3277938788,1,1,0
327816397,2,2,0
327895161,1,1,0
3279063067,1,1,0
3279597084,1,1,0
3279690919,1,1,0
3279955580,1,1,0
3280179187,1,1,0
32820082,1,1,0
3282859598,1,1,0
32837910,1,1,0
328388476,1,0,1
3284853163,1,0,0
3285062162,1,1,0
328727685,1,1,0
328759670,1,1,0
3288541821,2,2,0
3289112503,1,0,0
3290816808,1,1,0
3290842206,1,1,0
3290989275,2,0,1
3291216657,1,1,0
329202149,1,1,0
32920313,1,1,0
3292290896,1,1,0
3292725757,1,1,0
3292869325,33,0,5
3293406121,1,0,1
3293536514,1,1,0
32936055,1,1,0
3294058472,16,0,2
329420345,1,1,0
3294291206,1,1,0
3294403007,1,0,0
3294733846,1,1,0
3295871251,1,0,1
3296302826,1,1,0
3296491876,1,0,0
3296618000,1,1,0
3296735848,1,0,1
3297022953,6,0,3
3297190796,1,1,0
3297364263,1,1,0
3297854214,1,1,0
3298033526,1,1,0
3298302672,1,0,1
3298976357,1,1,0
3299341955,1,1,0
3299434041,1,1,0
3299535407,4,4,0
3300013934,1,1,0
3300472366,1,0,0
330049429,2,2,0
3300573645,1,0,0
3300575992,11,0,11
330070105,1,0,1
3300707338,1,0,0
3300842662,1,1,0
3302179354,2,2,0
3302213164,1,1,0
3302254204,1,1,0
3302455838,39,5,20
33028541,1,1,0
3302874696,1,1,0
3302882995,1,1,0
3302910339,1,1,0
3303166882,1,1,0
3303442984,1,0,1
330357834,2,1,1
3304105465,2,1,0
3304262376,1,1,0
3304497209,2,2,0
3304563118,1,0,1
3304788669,1,1,0
3305136801,1,1,0
330519213,1,1,0
330556063,1,1,0
3306323955,1,1,0
3306452394,1,0,0
3306484243,1,0,21
3306514502,1,1,0
3307277274,1,0,2
3307279521,1,1,0
3307413730,1,1,0
3307670633,5,0,5
3308049380,1,0,1
3308161055,1,0,1
3308193378,1,1,0
3308209224,1,0,0
3308676374,1,0,1
33097412,1,1,0
3310027153,1,0,0
3310100744,1,1,0
33102081,1,1,0
3310256775,1,1,0
3310781904,1,0,1
3311587398,1,1,0
331164952,2,2,0
3311801821,1,1,0
3312838040,1,1,0
3312960844,1,1,0
3313416771,1,0,1
3313625421,1,0,1
331367924,1,1,0
331376866,2,0,4
3314467183,1,1,0
3314708789,1,1,0
331472966,1,0,1
331487598,6,0,5
331542873,1,1,0
3315464599,1,1,0
3316552507,4,4,0
3317143817,1,1,0
3317212801,1,1,0
3317846001,1,0,1
3318318912,1,1,0
33190117,1,0,0
3319208741,1,1,0
3319254798,1,1,0
3319446089,1,1,0
3320545346,1,1,0
3320739439,1,1,0
3320957466,1,1,0
3321498788,1,1,0
3322164706,1,1,0
3322623085,1,1,0
3322642872,3,2,1
332271557,1,1,0
3323049989,1,0,0
332312130,1,0,1
332319927,1,0,0
3323943190,1,1,0
3323960308,1,1,0
3324079008,3,3,0
3324335616,1,1,0
3325022811,1,1,0
3325294146,1,1,0
3325479940,1,1,0
3325619932,1,1,0
332646808,1,0,1
332696636,1,0,1
332812445,1,1,0
3329180049,1,0,1
33309988,1,1,0
3331719381,1,1,0
33332251,2,0,1
3335804440,1,0,0
33359089,1,1,0
333625072,1,0,1
3337044353,2,2,0
3337280063,4,4,0
33389601,1,1,0
3339113589,1,1,0
333956600,1,0,1
333966590,1,1,0
33409429,1,1,0
33410754,1,1,0
3341148963,1,1,0
3341738712,1,0,1
3343063917,1,0,1
3343174930,1,1,0
334318803,2,0,0
3344628693,1,1,0
3344944154,1,1,0
3345233063,1,1,0
3345269343,1,1,0
3345633441,1,1,0
3345957741,1,1,0
3346711889,2,2,0
3346986881,3,3,0
3348081082,1,0,1
3350288327,2,2,0
3350694641,1,1,0
3350956385,1,1,0
3351346877,6,6,0
3351547995,1,0,1
3352798438,1,1,0
33529092,1,1,0
3353160453,1,0,1
3353270825,1,1,0
3354140380,1,1,0
3354243137,2,2,0
3354297935,1,0,1
3354964647,1,0,0
335543747,3,2,0
3355814945,4,4,0
3356517545,1,0,1
3357077109,1,1,0
3358803375,1,1,0
3358966273,1,1,0
335908158,1,1,0
3359573398,1,0,1
3360665687,1,1,0
3360784469,1,1,0
3362688082,1,1,0
3364198523,1,1,0
3364417972,1,1,0
3365814686,1,0,0
3365988797,1,1,0
3366327616,2,2,0
3367318187,1,1,0
336772228,1,1,0
3369187168,1,0,0
3370328157,1,0,0
3370772421,1,1,0
337153134,1,1,0
3372101427,4,2,0
337306110,2,2,0
337370333,1,1,0
3374462962,1,0,0
3374807219,2,2,0
3374884809,1,0,0
337611162,1,0,0
337661889,1,0,1
3376781080,1,0,1
33775392,1,1,0
3378206079,1,0,0
3379584303,1,1,0
3380173685,1,0,0
3380985389,1,1,0
3381909233,1,0,0
3382548400,1,1,0
3382712013,1,1,0
3382843617,1,1,0
338317842,1,0,1
3383448039,1,1,0
3383832604,1,1,0
3385062173,11,11,0
3385761058,1,1,0
3385951175,1,1,0
3386116115,37,36,0
3386316197,1,1,0
33874101,1,1,0
3387429705,5,5,0
3388106427,1,1,0
3388411199,4,4,0
3390107517,1,0,1
33904581,2,2,0
3391185461,1,1,0
33912825,1,1,0
339150717,1,1,0
3391985055,1,0,1
339233372,1,0,0
3392742219,1,1,0
339276336,1,0,0
339281879,1,1,0
3395067682,1,1,0
3395283258,1,1,0
3395386792,2,2,0
3395666355,1,1,0
3395959787,1,1,0
3396261556,1,1,0
339729820,1,1,0
3398547369,1,1,0
3398603759,1,1,0
3398815690,3,3,0
3399065008,1,1,0
3399692344,1,1,0
3399891132,1,1,0
3400135001,1,0,1
340053578,1,0,1
3401227875,1,1,0
340168101,1,1,0
3401845689,2,2,0
340271070,1,1,0
3403122035,1,1,0
3403161539,1,1,0
3403205153,1,1,0
3403215844,1,1,0
3403358770,1,1,0
3403603633,1,1,0
340400510,1,1,0
3404578630,1,1,0
3406125905,1,1,0
3406268367,1,1,0
3406938525,1,0,1
3407887534,1,1,0
3408519333,1,0,0
34090250,1,1,0
3409831509,1,0,0
34104804,1,1,0
341239693,1,0,1
3412642223,1,1,0
3413212065,2,2,0
3413357080,1,1,0
3413775700,1,0,0
3415038574,1,1,0
341537548,1,1,0
3415483414,1,1,0
341563113,1,0,1
3415852715,1,1,0
3416093001,1,1,0
3416576471,1,0,0
34166460,1,1,0
3416682467,19,0,11
341730948,1,1,0
341792878,1,1,0
341881324,1,0,1
341881865,1,0,0
3418869492,1,1,0
3419172155,1,1,0
3419970249,1,1,0
3420540252,1,0,0
3425902299,1,1,0
3425978494,1,0,1
34262833,1,1,0
3427021157,1,1,0
342817584,1,0,1
3428760250,1,1,0
3429493060,1,1,0
34299028,2,1,1
3430693192,1,1,0
343164983,1,1,0
3433301865,1,1,0
3433805284,1,1,0
3434409732,1,0,1
343460836,1,1,0
343553083,7,7,0
3435638633,4,4,0
3436127559,1,1,0
3436163243,1,0,1
343656851,1,1,0
3436828486,1,0,0
3436938100,2,2,0
3437380571,1,1,0
3437859657,1,1,0
3438438843,1,0,1
3438500175,1,1,0
3439451811,1,1,0
344362966,1,1,0
3444360494,1,1,0
344464453,1,1,0
344492308,1,1,0
344548817,1,1,0
344789714,1,1,0
345021595,1,1,0
34507480,1,0,0
3452098753,1,1,0
345299892,1,1,0
3453210261,1,1,0
3456003073,1,1,0
345622996,1,1,0
345670358,1,1,0
3457564343,1,1,0
3461039896,1,1,0
3461578812,1,0,1
